"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.451585433E1,2.129999921E-3,2.291899920E-2,1.974270046E-1
3.452986078E1,-1.119999960E-2,1.866699941E-2,2.461940050E-1
3.454386648E1,3.749100119E-2,6.638099998E-2,2.062070072E-1
3.455787140E1,3.749100119E-2,6.638099998E-2,2.062070072E-1
3.457187715E1,5.463999882E-2,9.122399986E-2,2.310529947E-1
3.458588368E1,4.193999991E-2,7.376500219E-2,2.246659994E-1
3.459988936E1,6.243300065E-2,4.070299864E-2,1.825529933E-1
3.461389428E1,6.243300065E-2,4.070299864E-2,1.825529933E-1
3.462789997E1,3.959999979E-2,2.081999928E-2,1.928399950E-1
3.464190644E1,2.230699919E-2,1.779000089E-2,1.521700025E-1
3.465591210E1,2.230699919E-2,1.779000089E-2,1.521700025E-1
3.466991701E1,-8.318999782E-3,2.877300046E-2,1.664970070E-1
3.468392269E1,3.710500151E-2,9.640300274E-2,2.300429940E-1
3.469792917E1,3.710500151E-2,9.640300274E-2,2.300429940E-1
3.471193484E1,5.585100129E-2,1.024079993E-1,2.156590074E-1
3.472593974E1,4.353899881E-2,1.061500013E-1,2.503120005E-1
3.473994546E1,2.135499939E-2,3.993000090E-2,2.390960008E-1
3.475395193E1,2.135499939E-2,3.993000090E-2,2.390960008E-1
3.476795763E1,2.708899975E-2,-3.959999885E-4,2.059080005E-1
3.478196259E1,1.610199921E-2,1.815400086E-2,1.753969938E-1
3.479596833E1,1.610199921E-2,1.815400086E-2,1.753969938E-1
3.480997480E1,4.718599841E-2,3.969600052E-2,1.517779976E-1
3.482398048E1,1.831600070E-2,8.204600215E-2,1.540209949E-1
3.483798537E1,1.831600070E-2,8.204600215E-2,1.540209949E-1
3.485199109E1,3.762599826E-2,6.688699871E-2,1.902900040E-1
3.486599757E1,2.349900082E-2,2.179400064E-2,2.197189927E-1
3.488000327E1,3.257500008E-2,3.761100024E-2,1.751279980E-1
3.489400834E1,3.257500008E-2,3.761100024E-2,1.751279980E-1
3.490801401E1,5.388399959E-2,5.843599886E-2,2.235510051E-1
3.492202046E1,2.546199970E-2,7.154999673E-2,2.020580024E-1
3.493602618E1,2.546199970E-2,7.154999673E-2,2.020580024E-1
3.495003109E1,1.583600044E-2,9.165299684E-2,2.195480019E-1
3.496403679E1,1.211899985E-2,6.045199931E-2,2.416380048E-1
3.497804325E1,1.211899985E-2,6.045199931E-2,2.416380048E-1
3.499204892E1,4.786299914E-2,6.648200005E-2,-1.236800011E-2
3.500605389E1,5.622500181E-2,3.859899938E-2,1.260109991E-1
3.502005958E1,6.010700017E-2,-1.832400076E-2,2.937690020E-1
3.503406603E1,6.010700017E-2,-1.832400076E-2,2.937690020E-1
3.504807173E1,7.840000093E-3,-2.835699916E-2,5.906499922E-2
3.506207667E1,4.618899897E-2,2.944199927E-2,2.031449974E-1
3.507608232E1,4.618899897E-2,2.944199927E-2,2.031449974E-1
3.509008879E1,2.989800088E-2,1.027010009E-1,1.848389953E-1
3.510409449E1,2.003600076E-2,1.421519965E-1,2.304109931E-1
3.511809952E1,2.003600076E-2,1.421519965E-1,2.304109931E-1
3.513210520E1,1.618999988E-2,7.877799869E-2,2.286099941E-1
3.514611165E1,6.359000225E-3,1.643499918E-2,1.925330013E-1
3.516011734E1,-1.599999996E-5,-1.383999945E-3,1.905270070E-1
3.517412226E1,-1.599999996E-5,-1.383999945E-3,1.905270070E-1
3.518812795E1,4.031400010E-2,4.469799995E-2,1.758289933E-1
3.520213441E1,3.657399863E-2,4.742800072E-2,1.833930016E-1
3.521614014E1,3.657399863E-2,4.742800072E-2,1.833930016E-1
3.523014513E1,5.864999816E-2,2.987400070E-2,2.039750069E-1
3.524415083E1,7.751200348E-2,2.927099913E-2,1.705960035E-1
3.525815732E1,7.751200348E-2,2.927099913E-2,1.705960035E-1
3.527216298E1,4.542699829E-2,5.178700015E-2,2.051589936E-1
3.528616792E1,2.972799912E-2,9.157499671E-2,1.783130020E-1
3.530017360E1,5.137600005E-2,7.839799672E-2,1.973450035E-1
3.531418003E1,5.137600005E-2,7.839799672E-2,1.973450035E-1
3.532818575E1,-3.693999955E-3,4.831700027E-2,1.784729958E-1
3.534219068E1,-5.199999941E-5,4.525600001E-2,2.074930072E-1
3.535619644E1,-5.199999941E-5,4.525600001E-2,2.074930072E-1
3.537020284E1,2.630200051E-2,7.038699836E-2,2.215349972E-1
3.538420863E1,4.269999918E-4,5.818000063E-2,2.315389961E-1
3.539821354E1,4.269999918E-4,5.818000063E-2,2.315389961E-1
3.541221923E1,8.383000270E-3,7.539500296E-2,2.386710048E-1
3.542622570E1,4.166999832E-2,6.053199992E-2,2.298700064E-1
3.544023142E1,2.450799942E-2,5.228200182E-2,2.179220021E-1
3.545423633E1,2.450799942E-2,5.228200182E-2,2.179220021E-1
3.546824203E1,4.594900087E-2,4.106099904E-2,1.979209930E-1
3.548224847E1,4.373700172E-2,3.291299939E-2,1.837099940E-1
3.549625416E1,4.373700172E-2,3.291299939E-2,1.837099940E-1
3.551025919E1,3.074200079E-2,4.534399882E-2,1.765139997E-1
3.552426489E1,2.133299969E-2,3.304199874E-2,1.764589995E-1
3.553827136E1,2.133299969E-2,3.304199874E-2,1.764589995E-1
3.555227707E1,1.996799931E-2,3.248399869E-2,1.404249966E-1
3.556628201E1,2.872000076E-2,4.393000156E-2,1.905220002E-1
3.558028773E1,2.765000053E-2,4.584199935E-2,2.100190073E-1
3.559429420E1,2.765000053E-2,4.584199935E-2,2.100190073E-1
3.560829986E1,1.335000037E-3,5.353000015E-2,1.797579974E-1
3.562230489E1,2.076499909E-2,2.510000020E-2,2.768509984E-1
3.563631057E1,2.076499909E-2,2.510000020E-2,2.768509984E-1
3.565031703E1,7.575999945E-2,1.665399969E-2,-9.865400195E-2
3.566432273E1,4.880100116E-2,5.668099970E-2,1.665180027E-1
3.567832766E1,4.880100116E-2,5.668099970E-2,1.665180027E-1
3.569233335E1,6.331299990E-2,2.849699929E-2,2.861300111E-1
3.570633980E1,-1.725599915E-2,-2.617999911E-3,1.068949997E-1
3.572034548E1,2.168500051E-2,8.023999631E-3,1.641640067E-1
3.573435041E1,2.168500051E-2,8.023999631E-3,1.641640067E-1
3.574835616E1,3.840599954E-2,4.570800066E-2,2.162909955E-1
3.576236262E1,2.606800012E-2,1.731299981E-2,2.071889937E-1
3.577636828E1,2.606800012E-2,1.731299981E-2,2.071889937E-1
3.579037322E1,2.596299909E-2,4.626699910E-2,2.130589932E-1
3.580437890E1,-3.374000080E-3,6.801600009E-2,1.798820049E-1
3.581838537E1,-3.374000080E-3,6.801600009E-2,1.798820049E-1
3.583239105E1,-2.258099988E-2,7.015299797E-2,2.220630050E-1
3.584639600E1,3.709000070E-3,6.809999794E-2,2.353810072E-1
3.586040167E1,2.905000001E-2,5.973200127E-2,2.198570073E-1
3.587440808E1,2.905000001E-2,5.973200127E-2,2.198570073E-1
3.588841379E1,4.052599892E-2,4.602099955E-2,2.316350043E-1
3.590241878E1,6.533700228E-2,4.408600181E-2,1.438910067E-1
3.591642450E1,6.533700228E-2,4.408600181E-2,1.438910067E-1
3.593043093E1,1.675700024E-2,5.623099953E-2,2.051790059E-1
3.594443659E1,6.882499903E-2,5.065900087E-2,1.579490006E-1
3.595844151E1,6.882499903E-2,5.065900087E-2,1.579490006E-1
3.597244717E1,6.918899715E-2,-3.136999905E-3,2.043640018E-1
3.598645369E1,1.674200036E-2,2.206000034E-3,1.564860046E-1
3.600045934E1,5.377000198E-3,1.141699962E-2,1.924899966E-1
3.601446432E1,5.377000198E-3,1.141699962E-2,1.924899966E-1
3.602847000E1,4.185000062E-2,6.142599881E-2,1.876659989E-1
3.604247648E1,3.998199850E-2,8.611100167E-2,2.069340050E-1
3.605648217E1,3.998199850E-2,8.611100167E-2,2.069340050E-1
3.607048714E1,5.218000151E-3,9.707999974E-2,2.364249974E-1
3.608449283E1,9.259999730E-3,7.946299762E-2,2.540180087E-1
3.609849929E1,9.259999730E-3,7.946299762E-2,2.540180087E-1
3.611250498E1,1.507099997E-2,7.590799779E-2,2.256409973E-1
3.612650988E1,3.617399931E-2,4.559699818E-2,2.239390016E-1
3.614051557E1,4.492000118E-2,1.665199921E-2,1.969700009E-1
3.615452206E1,4.492000118E-2,1.665199921E-2,1.969700009E-1
3.616852786E1,2.142100036E-2,3.113600053E-2,2.015839964E-1
3.618253280E1,2.865099907E-2,4.689399898E-2,1.843290031E-1
3.619653848E1,2.865099907E-2,4.689399898E-2,1.843290031E-1
3.621054495E1,-1.799999969E-3,7.780399919E-2,1.510089934E-1
3.622455068E1,2.292099968E-2,5.036599934E-2,2.244579941E-1
3.623855558E1,2.292099968E-2,5.036599934E-2,2.244579941E-1
3.625256127E1,2.897199988E-2,4.466800019E-2,2.498169988E-1
3.626656775E1,-2.403999912E-3,6.375700235E-2,2.302439958E-1
3.628057339E1,4.381199926E-2,4.815100133E-2,2.798460126E-1
3.629457841E1,4.381199926E-2,4.815100133E-2,2.798460126E-1
3.630858410E1,8.737699687E-2,5.988299847E-2,-7.342600077E-2
3.632259056E1,5.998700112E-2,7.699099928E-2,1.233280003E-1
3.633659624E1,5.998700112E-2,7.699099928E-2,1.233280003E-1
3.635060120E1,6.380300224E-2,2.141200006E-2,3.182480037E-1
3.636460685E1,1.267800014E-2,-1.755099930E-2,2.093580067E-1
3.637861331E1,1.267800014E-2,-1.755099930E-2,2.093580067E-1
3.639261901E1,9.918399900E-2,2.980599925E-2,1.526630074E-1
3.640662391E1,6.840000302E-2,1.018859968E-1,2.118140012E-1
3.642062968E1,-6.850999780E-3,8.870600164E-2,2.488850057E-1
3.643463614E1,-6.850999780E-3,8.870600164E-2,2.488850057E-1
3.644864183E1,-2.027400024E-2,6.188200042E-2,2.113099992E-1
3.646264678E1,-4.769999941E-4,1.887499914E-2,2.047670037E-1
3.647665247E1,-4.769999941E-4,1.887499914E-2,2.047670037E-1
3.649065892E1,-1.104300003E-2,-1.395799965E-2,1.841949970E-1
3.650466460E1,6.231999956E-3,-8.166999556E-3,2.046319991E-1
3.651866953E1,6.231999956E-3,-8.166999556E-3,2.046319991E-1
3.653267519E1,5.550200120E-2,4.212800041E-2,1.931820065E-1
3.654668168E1,6.133500114E-2,5.688900128E-2,2.213039994E-1
3.656068734E1,8.434800059E-2,7.435599715E-2,1.576520056E-1
3.657469234E1,8.434800059E-2,7.435599715E-2,1.576520056E-1
3.658869806E1,3.191500157E-2,5.302000046E-2,2.051160038E-1
3.660270449E1,5.367900059E-2,4.986799881E-2,1.923860013E-1
3.661671021E1,5.367900059E-2,4.986799881E-2,1.923860013E-1
3.663071511E1,5.152599886E-2,3.619699925E-2,2.015359998E-1
3.664472080E1,1.514900010E-2,2.653500065E-2,1.906220019E-1
3.665872725E1,1.514900010E-2,2.653500065E-2,1.906220019E-1
3.667273296E1,1.556800026E-2,4.276999831E-2,1.534059942E-1
3.668673790E1,2.794099972E-2,8.085399866E-2,1.764270067E-1
3.670074359E1,2.275099978E-2,4.223300144E-2,2.145120054E-1
3.671475007E1,2.275099978E-2,4.223300144E-2,2.145120054E-1
3.672875583E1,4.749999847E-3,-1.209599990E-2,2.417940050E-1
3.674276077E1,2.874300070E-2,2.655800059E-2,2.268420011E-1
3.675676646E1,2.874300070E-2,2.655800059E-2,2.268420011E-1
3.677077292E1,2.615500055E-2,6.364099681E-2,2.001370043E-1
3.678477863E1,1.495099999E-2,6.009000167E-2,2.084960043E-1
3.679878357E1,1.495099999E-2,6.009000167E-2,2.084960043E-1
3.681278927E1,3.874000162E-2,4.112000018E-2,1.813730001E-1
3.682679573E1,5.540399998E-2,5.791000091E-3,2.044119984E-1
3.684080143E1,1.943299919E-2,1.393000036E-2,1.774580032E-1
3.685480644E1,1.943299919E-2,1.393000036E-2,1.774580032E-1
3.686881211E1,-5.363999866E-3,7.373000029E-3,1.423130035E-1
3.688281852E1,1.343199983E-2,4.535700008E-2,1.990649998E-1
3.689682418E1,1.343199983E-2,4.535700008E-2,1.990649998E-1
3.691082906E1,1.769500040E-2,7.176999748E-2,1.933269948E-1
3.692483474E1,3.254700080E-2,5.551600084E-2,2.235089988E-1
3.693884122E1,3.254700080E-2,5.551600084E-2,2.235089988E-1
3.695284692E1,4.244099930E-2,1.241500024E-2,2.595070004E-1
3.696685186E1,1.523500029E-2,7.023499906E-2,1.382599957E-2
3.698085757E1,6.665699929E-2,2.848299965E-2,2.244600058E-1
3.699486402E1,6.665699929E-2,2.848299965E-2,2.244600058E-1
3.700886979E1,1.691699959E-2,7.400999777E-3,2.204259932E-1
3.702287471E1,3.861499950E-2,-1.981499977E-2,7.609400153E-2
3.703688039E1,3.861499950E-2,-1.981499977E-2,7.609400153E-2
3.705088682E1,5.525499955E-2,5.864199996E-2,2.137819976E-1
3.706489252E1,2.494500019E-2,1.033919975E-1,2.649849951E-1
3.707889752E1,2.494500019E-2,1.033919975E-1,2.649849951E-1
3.709290320E1,1.712800004E-2,3.038899973E-2,2.160370052E-1
3.710690967E1,-3.633999964E-3,-1.610700041E-2,1.774950027E-1
3.712091536E1,8.284999989E-3,-2.922900021E-2,1.430529952E-1
3.713492030E1,8.284999989E-3,-2.922900021E-2,1.430529952E-1
3.714892606E1,-6.366000045E-3,-2.113999985E-2,1.597589999E-1
3.716293252E1,4.688899964E-2,1.268200018E-2,1.768009961E-1
3.717693817E1,4.688899964E-2,1.268200018E-2,1.768009961E-1
3.719094310E1,6.168999895E-2,3.813900054E-2,1.910189986E-1
3.720494879E1,4.743200168E-2,4.082199931E-2,2.275290042E-1
3.721895522E1,4.743200168E-2,4.082199931E-2,2.275290042E-1
3.723296090E1,-6.686000153E-3,5.085099861E-2,2.331449986E-1
3.724696586E1,3.027299978E-2,4.562599957E-2,1.649979949E-1
3.726097154E1,5.655200034E-2,4.386100173E-2,1.604740024E-1
3.727497807E1,5.655200034E-2,4.386100173E-2,1.604740024E-1
3.728898380E1,5.517499894E-2,2.435600013E-2,1.800300032E-1
3.730298874E1,1.823199913E-2,1.303699985E-2,1.786669940E-1
3.731699443E1,1.823199913E-2,1.303699985E-2,1.786669940E-1
3.733100087E1,2.828199975E-2,3.550500050E-2,2.034740001E-1
3.734500658E1,2.391000092E-2,6.151099876E-2,2.233179957E-1
3.735901150E1,2.391000092E-2,6.151099876E-2,2.233179957E-1
3.737301720E1,1.999899931E-2,7.172799855E-2,2.437739968E-1
3.738702365E1,3.722900152E-2,7.984600216E-2,2.229180038E-1
3.740102933E1,1.799600013E-2,6.706400216E-2,2.428970039E-1
3.741503423E1,1.799600013E-2,6.706400216E-2,2.428970039E-1
3.742904001E1,4.619299993E-2,5.138299987E-2,1.888760030E-1
3.744304639E1,4.617699981E-2,3.590799868E-2,1.858109981E-1
3.745705208E1,4.617699981E-2,3.590799868E-2,1.858109981E-1
3.747105710E1,3.273500130E-2,4.483700171E-2,1.765439957E-1
3.748506274E1,4.309500009E-2,5.935300142E-2,1.753479987E-1
3.749906918E1,4.309500009E-2,5.935300142E-2,1.753479987E-1
3.751307492E1,2.327499911E-2,5.125899985E-2,1.801709980E-1
3.752707985E1,3.900900111E-2,7.452599704E-2,2.048629969E-1
3.754108560E1,3.070499934E-2,4.500700161E-2,2.015440017E-1
3.755509208E1,3.070499934E-2,4.500700161E-2,2.015440017E-1
3.756909773E1,1.016199961E-2,4.920100048E-2,1.972920001E-1
3.758310272E1,7.621000055E-3,4.216599837E-2,2.826060057E-1
3.759710841E1,7.621000055E-3,4.216599837E-2,2.826060057E-1
3.761111495E1,2.756500058E-2,4.059899971E-2,-9.227699786E-2
3.762512065E1,1.261200011E-2,1.053190008E-1,2.559520006E-1
3.763912555E1,1.261200011E-2,1.053190008E-1,2.559520006E-1
3.765313125E1,9.177000076E-2,1.978500001E-2,3.254390061E-1
3.766713771E1,2.242700011E-2,-3.462300077E-2,1.220460013E-1
3.768114342E1,3.489900008E-2,4.738000222E-3,1.579959989E-1
3.769514838E1,3.489900008E-2,4.738000222E-3,1.579959989E-1
3.770915408E1,1.345700026E-2,8.551400155E-2,2.043800056E-1
3.772316050E1,2.074700035E-2,1.004920006E-1,2.636690140E-1
3.773716629E1,2.074700035E-2,1.004920006E-1,2.636690140E-1
3.775117115E1,3.490300104E-2,1.040450037E-1,2.546559870E-1
3.776517685E1,2.030899934E-2,6.827799976E-2,2.014539987E-1
3.777918334E1,2.030899934E-2,6.827799976E-2,2.014539987E-1
3.779318901E1,-8.958999999E-3,2.466800064E-2,1.682489961E-1
3.780719395E1,1.969400048E-2,1.838600077E-2,1.944179982E-1
3.782119964E1,3.595799953E-2,2.498999983E-2,2.258410007E-1
3.783520608E1,3.595799953E-2,2.498999983E-2,2.258410007E-1
3.784921176E1,4.924299940E-2,3.196800128E-2,2.004130036E-1
3.786321676E1,4.102800041E-2,3.659500182E-2,1.962819993E-1
3.787722249E1,4.102800041E-2,3.659500182E-2,1.962819993E-1
3.789122885E1,1.222900022E-2,9.208700061E-2,2.778599858E-1
3.790523457E1,4.648299888E-2,7.206699997E-2,1.733900011E-1
3.791923948E1,4.648299888E-2,7.206699997E-2,1.733900011E-1
3.793324519E1,5.084700137E-2,4.237499833E-2,2.075899988E-1
3.794725167E1,-6.151000038E-3,2.574699931E-2,1.686490029E-1
3.796125737E1,7.943999954E-3,3.135700151E-2,1.787669957E-1
3.797526230E1,7.943999954E-3,3.135700151E-2,1.787669957E-1
3.798926798E1,1.334199961E-2,6.491199881E-2,2.029400021E-1
3.800327448E1,6.103000138E-3,6.978400052E-2,2.243710011E-1
3.801728016E1,6.103000138E-3,6.978400052E-2,2.243710011E-1
3.803128518E1,1.216899976E-2,4.710200056E-2,2.158659995E-1
3.804529084E1,1.802200079E-2,4.365700111E-2,1.943709999E-1
3.805929730E1,1.802200079E-2,4.365700111E-2,1.943709999E-1
3.807330300E1,2.378199995E-2,4.632100090E-2,2.099779993E-1
3.808730791E1,2.542500012E-2,4.545500129E-2,1.645600051E-1
3.810131358E1,2.506200038E-2,3.832999989E-2,1.600179970E-1
3.811532004E1,2.506200038E-2,3.832999989E-2,1.600179970E-1
3.812932574E1,5.671099946E-2,2.515899949E-2,1.823289990E-1
3.814333068E1,3.877200186E-2,5.331600085E-2,1.636449993E-1
3.815733638E1,3.877200186E-2,5.331600085E-2,1.636449993E-1
3.817134288E1,3.036000021E-2,5.649999902E-2,1.797820032E-1
3.818534862E1,4.293400049E-2,5.191599950E-2,2.089519948E-1
3.819935354E1,4.293400049E-2,5.191599950E-2,2.089519948E-1
3.821335922E1,1.627100073E-2,5.060299858E-2,1.853819937E-1
3.822736568E1,3.741000080E-3,2.781900018E-2,2.028409988E-1
3.824137137E1,3.034899943E-2,1.241699979E-2,2.111520022E-1
3.825537631E1,3.034899943E-2,1.241699979E-2,2.111520022E-1
3.826938201E1,7.342699915E-2,3.823500127E-2,-1.066389978E-1
3.828338847E1,5.792099983E-2,3.857799992E-2,1.793410033E-1
3.829739416E1,5.792099983E-2,3.857799992E-2,1.793410033E-1
3.831139909E1,5.212900043E-2,-2.483299933E-2,2.776040137E-1
3.832540479E1,2.181700058E-2,-1.415500045E-2,7.949600369E-2
3.833941126E1,7.199600339E-2,4.204099998E-2,1.929180026E-1
3.835341706E1,7.199600339E-2,4.204099998E-2,1.929180026E-1
3.836742200E1,1.814999990E-2,1.014240012E-1,2.322600037E-1
3.838142764E1,1.850700006E-2,7.712499797E-2,2.571980059E-1
3.839543408E1,1.850700006E-2,7.712499797E-2,2.571980059E-1
3.840943979E1,2.559199929E-2,4.820600152E-2,2.199389935E-1
3.842344470E1,1.819100045E-2,5.306699872E-2,1.915280074E-1
3.843745042E1,1.819100045E-2,5.306699872E-2,1.915280074E-1
3.845145689E1,5.040000193E-3,4.482499883E-2,2.040760070E-1
3.846546258E1,-5.512999836E-3,2.449999936E-2,2.098470032E-1
3.847946751E1,3.200599924E-2,2.081800066E-2,2.229119986E-1
3.849347320E1,3.200599924E-2,2.081800066E-2,2.229119986E-1
3.850747966E1,5.074200034E-2,3.281800076E-2,2.435799986E-1
3.852148533E1,3.749600053E-2,4.435500130E-2,1.419360042E-1
3.853549034E1,3.749600053E-2,4.435500130E-2,1.419360042E-1
3.854949606E1,2.972600050E-2,7.653699815E-2,2.102739960E-1
3.856350247E1,6.574799865E-2,5.366700143E-2,2.065100074E-1
3.857750815E1,6.574799865E-2,5.366700143E-2,2.065100074E-1
3.859151310E1,8.242499828E-2,3.215600178E-2,1.674219966E-1
3.860551880E1,4.914999940E-3,4.380299896E-2,1.683509946E-1
3.861952526E1,-1.993699931E-2,5.988100171E-2,1.834030002E-1
3.863353095E1,-1.993699931E-2,5.988100171E-2,1.834030002E-1
3.864753584E1,2.704400010E-2,7.454600185E-2,1.848900020E-1
3.866154152E1,3.183599934E-2,6.750199944E-2,2.121140063E-1
3.867554798E1,3.183599934E-2,6.750199944E-2,2.121140063E-1
3.868955367E1,2.138699964E-2,4.928800091E-2,2.114060074E-1
3.870355865E1,3.063599952E-2,3.031500056E-2,2.179680020E-1
3.871756432E1,3.063599952E-2,3.031500056E-2,2.179680020E-1
3.873157075E1,2.705500089E-2,7.663500309E-2,2.001149952E-1
3.874557644E1,3.120700084E-2,6.779199839E-2,1.890839934E-1
3.875958131E1,4.269199818E-2,4.759399965E-2,1.898050010E-1
3.877358702E1,4.269199818E-2,4.759399965E-2,1.898050010E-1
3.878759346E1,3.333599865E-2,2.816599980E-2,1.925320029E-1
3.880159913E1,2.508400008E-2,1.460099965E-2,1.741389930E-1
3.881560405E1,2.508400008E-2,1.460099965E-2,1.741389930E-1
3.882960975E1,-1.761800051E-2,5.559799820E-2,1.725949943E-1
3.884361622E1,5.190100148E-2,7.788600028E-2,2.325109988E-1
3.885762193E1,5.190100148E-2,7.788600028E-2,2.325109988E-1
3.887162685E1,4.845400155E-2,7.690700144E-2,2.265869975E-1
3.888563259E1,4.753300175E-2,4.671899974E-2,1.984650046E-1
3.889963906E1,2.196500078E-2,2.441699989E-2,2.320719957E-1
3.891364477E1,2.196500078E-2,2.441699989E-2,2.320719957E-1
3.892764968E1,2.024699934E-2,7.262899727E-2,2.451950014E-1
3.894165536E1,6.242400035E-2,7.415500283E-2,3.128069937E-1
3.895566188E1,6.242400035E-2,7.415500283E-2,3.128069937E-1
3.896966755E1,5.420799926E-2,4.417400062E-2,3.054760098E-1
3.898367247E1,6.287999917E-3,2.945400029E-2,9.529999644E-2
3.899767815E1,6.287999917E-3,2.945400029E-2,9.529999644E-2
3.901168463E1,7.644099742E-2,7.555100322E-2,1.593690068E-1
3.902569033E1,3.925999999E-2,8.647800237E-2,2.318969965E-1
3.903969526E1,-1.165699959E-2,6.046399847E-2,2.344869971E-1
3.905370096E1,-1.165699959E-2,6.046399847E-2,2.344869971E-1
3.906770748E1,1.474300027E-2,8.110000193E-2,2.205200046E-1
3.908171322E1,3.754800186E-2,4.836200178E-2,2.221750021E-1
3.909571817E1,3.754800186E-2,4.836200178E-2,2.221750021E-1
3.910972386E1,2.552600019E-2,4.329099879E-2,2.364799976E-1
3.912373034E1,3.236199915E-2,5.214399844E-2,2.594470084E-1
3.913773607E1,3.236199915E-2,5.214399844E-2,2.594470084E-1
3.915174098E1,5.150600150E-2,7.380399853E-2,2.396959960E-1
3.916574670E1,5.397300050E-2,9.097299725E-2,2.481130064E-1
3.917975319E1,3.739000112E-2,7.194200158E-2,2.354159951E-1
3.919375887E1,3.739000112E-2,7.194200158E-2,2.354159951E-1
3.920776388E1,5.004499853E-2,4.969400167E-2,1.968410015E-1
3.922176959E1,8.136899769E-2,5.440900102E-2,2.051939964E-1
3.923577604E1,8.136899769E-2,5.440900102E-2,2.051939964E-1
3.924978177E1,6.732500345E-2,3.784399852E-2,1.612620056E-1
3.926378667E1,4.294000100E-3,4.397000000E-2,1.836249977E-1
3.927779236E1,4.294000100E-3,4.397000000E-2,1.836249977E-1
3.929179883E1,1.857700013E-2,3.312300146E-2,2.063499987E-1
3.930580451E1,2.990300022E-2,3.179499879E-2,2.051420063E-1
3.931980944E1,2.387700044E-2,3.953399882E-2,2.191109955E-1
3.933381510E1,2.387700044E-2,3.953399882E-2,2.191109955E-1
3.934782158E1,2.164800093E-2,5.873699859E-2,2.183330059E-1
3.936182732E1,5.101000145E-2,5.343500152E-2,2.217759937E-1
3.937583229E1,5.101000145E-2,5.343500152E-2,2.217759937E-1
3.938983798E1,8.125999942E-3,4.853700101E-2,2.002120018E-1
3.940384447E1,3.358199820E-2,2.429799922E-2,1.772899926E-1
3.941785018E1,3.358199820E-2,2.429799922E-2,1.772899926E-1
3.943185509E1,3.516799957E-2,6.953999866E-3,1.863380075E-1
3.944586083E1,5.161799863E-2,2.081000060E-2,1.783899963E-1
3.945986723E1,4.365300015E-2,5.229400098E-2,1.675560027E-1
3.947387293E1,4.365300015E-2,5.229400098E-2,1.675560027E-1
3.948787783E1,2.857100032E-2,7.539899647E-2,1.802980006E-1
3.950188358E1,2.308700047E-2,4.077799991E-2,2.115720063E-1
3.951589002E1,2.308700047E-2,4.077799991E-2,2.115720063E-1
3.952989575E1,4.557200149E-2,4.045100138E-2,1.820490062E-1
3.954390067E1,4.092599824E-2,2.314200066E-2,2.502479851E-1
3.955790636E1,4.092599824E-2,2.314200066E-2,2.502479851E-1
3.957191278E1,1.988999918E-2,3.038400039E-2,1.953829974E-1
3.958591844E1,3.427699953E-2,1.126070023E-1,1.214829981E-1
3.959992339E1,5.809399858E-2,7.000199705E-2,2.771899998E-1
3.961392907E1,5.809399858E-2,7.000199705E-2,2.771899998E-1
3.962793552E1,-3.479999956E-3,-4.282000009E-3,2.263810039E-1
3.964194125E1,2.955400012E-2,-3.788299859E-2,7.737799734E-2
3.965594621E1,2.955400012E-2,-3.788299859E-2,7.737799734E-2
3.966995194E1,6.038700044E-2,6.599400192E-2,2.032739967E-1
3.968395841E1,2.925400063E-2,1.099610031E-1,2.330120057E-1
3.969796409E1,2.925400063E-2,1.099610031E-1,2.330120057E-1
3.971196904E1,1.640900038E-2,8.226600289E-2,2.318859994E-1
3.972597478E1,3.089299984E-2,2.980599925E-2,1.967400014E-1
3.973998119E1,1.340099983E-2,-3.500000093E-5,1.695339978E-1
3.975398688E1,1.340099983E-2,-3.500000093E-5,1.695339978E-1
3.976799179E1,6.318999920E-3,4.916999955E-3,2.015399933E-1
3.978199756E1,2.210599929E-2,1.432999969E-2,2.160779983E-1
3.979600405E1,2.210599929E-2,1.432999969E-2,2.160779983E-1
3.981000972E1,4.715099931E-2,3.985499963E-2,2.087689936E-1
3.982401465E1,7.614800334E-2,6.076300144E-2,1.796800047E-1
3.983802035E1,7.614800334E-2,6.076300144E-2,1.796800047E-1
3.985202677E1,2.199999988E-2,7.712700218E-2,2.657670081E-1
3.986603245E1,4.386499897E-2,4.937500134E-2,1.439639926E-1
3.988003736E1,6.374099851E-2,4.368900135E-2,1.938059926E-1
3.989404307E1,6.374099851E-2,4.368900135E-2,1.938059926E-1
3.990804956E1,2.228100039E-2,-3.737000050E-3,1.414790004E-1
3.992205522E1,1.329699997E-2,-1.579000033E-3,1.722210050E-1
3.993606019E1,1.329699997E-2,-1.579000033E-3,1.722210050E-1
3.995006591E1,2.402600087E-2,2.291500010E-2,1.260720044E-1
3.996407242E1,1.777200028E-2,5.288099870E-2,1.843190044E-1
3.997807814E1,1.777200028E-2,5.288099870E-2,1.843190044E-1
3.999208308E1,5.555000156E-3,5.603199825E-2,1.888310015E-1
4.000608877E1,1.794500090E-2,4.070999846E-2,1.853969991E-1
4.002009521E1,2.134799957E-2,1.349299960E-2,1.999520063E-1
4.003410092E1,2.134799957E-2,1.349299960E-2,1.999520063E-1
4.004810591E1,4.147800058E-2,2.002600022E-2,1.815750003E-1
