"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.404622849E1,2.538900077E-2,-2.500100061E-2,1.911360025E-1
1.406023489E1,-5.700000096E-3,-1.152899954E-2,2.229350060E-1
1.407424058E1,-4.109999863E-4,-4.649600014E-2,2.885960042E-1
1.408824550E1,-4.109999863E-4,-4.649600014E-2,2.885960042E-1
1.410225109E1,-1.174299978E-2,-2.064999938E-2,2.772369981E-1
1.411625748E1,-1.213600021E-2,-4.421599954E-2,2.316340059E-1
1.413026316E1,2.453700081E-2,-3.158000112E-2,2.229149938E-1
1.414426809E1,2.453700081E-2,-3.158000112E-2,2.229149938E-1
1.415827373E1,7.583000232E-3,-4.877899960E-2,2.182859927E-1
1.417228015E1,-2.196699940E-2,-1.954500005E-2,2.044170052E-1
1.418628573E1,-2.196699940E-2,-1.954500005E-2,2.044170052E-1
1.420029065E1,1.224299986E-2,-2.089799941E-2,1.803279966E-1
1.421429633E1,-2.952699922E-2,-3.732800111E-2,2.834120095E-1
1.422830272E1,-2.952699922E-2,-3.732800111E-2,2.834120095E-1
1.424230842E1,7.734999992E-3,-1.121110022E-1,3.383409977E-1
1.425631339E1,3.257000074E-2,-1.011859998E-1,4.807800055E-1
1.427031903E1,-1.091600023E-2,-7.873699814E-2,2.001650035E-1
1.428432547E1,-1.091600023E-2,-7.873699814E-2,2.001650035E-1
1.429833106E1,2.714099921E-2,-3.465899825E-2,1.377069950E-1
1.431233600E1,6.173099950E-2,1.283300016E-2,1.704020053E-1
1.432634172E1,6.173099950E-2,1.283300016E-2,1.704020053E-1
1.434034808E1,3.941600025E-2,1.090000011E-2,1.921440065E-1
1.435435375E1,2.299099974E-2,-6.577000022E-3,2.157569975E-1
1.436835865E1,2.299099974E-2,-6.577000022E-3,2.157569975E-1
1.438236430E1,7.464000024E-3,-4.077700153E-2,1.743070036E-1
1.439637078E1,-1.219699997E-2,-3.537299857E-2,2.389969975E-1
1.441037638E1,-2.062200010E-2,-2.338900045E-2,2.268179953E-1
1.442438132E1,-2.062200010E-2,-2.338900045E-2,2.268179953E-1
1.443838701E1,-2.663799934E-2,-2.944800071E-2,1.925230026E-1
1.445239338E1,3.895400092E-2,-4.523900151E-2,2.569589913E-1
1.446639910E1,3.895400092E-2,-4.523900151E-2,2.569589913E-1
1.448040394E1,2.328700013E-2,-6.144199893E-2,2.037190050E-1
1.449440964E1,1.605300047E-2,-8.655899763E-2,1.793999970E-1
1.450841617E1,1.605300047E-2,-8.655899763E-2,1.793999970E-1
1.452242179E1,7.409999962E-4,-7.836200297E-2,2.298610061E-1
1.453642667E1,-3.044600040E-2,-4.553600028E-2,1.813679934E-1
1.455043239E1,-7.728999946E-3,6.481000222E-3,2.360560000E-1
1.456443880E1,-7.728999946E-3,6.481000222E-3,2.360560000E-1
1.457844451E1,2.683800086E-2,8.620999753E-3,2.119629979E-1
1.459244935E1,1.512899995E-2,1.144899987E-2,1.948570013E-1
1.460645506E1,1.512899995E-2,1.144899987E-2,1.948570013E-1
1.462046155E1,4.511000123E-3,1.259599999E-2,1.707399935E-1
1.463446716E1,1.186400000E-2,-2.291600034E-2,1.756059974E-1
1.464847208E1,1.186400000E-2,-2.291600034E-2,1.756059974E-1
1.466247778E1,-1.264999970E-3,-4.325800017E-2,2.064629942E-1
1.467648417E1,-1.154599991E-2,-3.870600089E-2,1.754399985E-1
1.469048985E1,-9.940000018E-4,-3.849099949E-2,1.735229939E-1
1.470449470E1,-9.940000018E-4,-3.849099949E-2,1.735229939E-1
1.471850035E1,3.757299855E-2,-4.299800098E-2,1.587360054E-1
1.473250681E1,-6.199999916E-5,-6.304699928E-2,1.879840046E-1
1.474651244E1,-6.199999916E-5,-6.304699928E-2,1.879840046E-1
1.476051740E1,-1.610100083E-2,-7.229900360E-2,1.862020046E-1
1.477452309E1,-6.686999928E-3,-6.703499705E-2,2.194409966E-1
1.478852947E1,-6.686999928E-3,-6.703499705E-2,2.194409966E-1
1.480253519E1,2.837000042E-2,-3.993399814E-2,2.176389992E-1
1.481654000E1,-1.004999969E-3,-2.053299919E-2,1.768469959E-1
1.483054569E1,9.053000249E-3,-6.529000122E-3,1.721639931E-1
1.484455213E1,9.053000249E-3,-6.529000122E-3,1.721639931E-1
1.485855774E1,2.770500071E-2,-1.813999936E-2,1.794770062E-1
1.487256266E1,1.447399985E-2,-2.199899964E-2,2.740130126E-1
1.488656833E1,1.447399985E-2,-2.199899964E-2,2.740130126E-1
1.490057471E1,-9.592999704E-3,-4.424000159E-3,2.590630054E-1
1.491458042E1,4.647000134E-2,-1.519099995E-2,1.229529977E-1
1.492858534E1,7.828000002E-3,4.168999847E-3,2.038780004E-1
1.494259094E1,7.828000002E-3,4.168999847E-3,2.038780004E-1
1.495659737E1,-1.803800091E-2,-9.520199895E-2,1.760729998E-1
1.497060301E1,-1.582000055E-3,-1.281290054E-1,3.669410050E-1
1.498460793E1,-1.582000055E-3,-1.281290054E-1,3.669410050E-1
1.499861361E1,-5.590400100E-2,-9.729599953E-2,2.376729995E-1
1.501261996E1,-4.230200127E-2,-2.420200035E-2,1.245940030E-1
1.502662566E1,-4.230200127E-2,-2.420200035E-2,1.245940030E-1
1.504063059E1,2.550099976E-2,-9.708999656E-3,1.249879971E-1
1.505463619E1,1.781900041E-2,-1.683000010E-3,2.263559997E-1
1.506864267E1,-1.111199986E-2,-2.609200031E-2,2.386209965E-1
1.508264829E1,-1.111199986E-2,-2.609200031E-2,2.386209965E-1
1.509665322E1,2.303699963E-2,-2.264600061E-2,1.618250012E-1
1.511065893E1,1.096999971E-3,-8.280000184E-4,1.670510024E-1
1.512466531E1,1.096999971E-3,-8.280000184E-4,1.670510024E-1
1.513867100E1,-7.416999899E-3,-2.023399994E-2,2.154050022E-1
1.515267591E1,-3.707000054E-3,-4.474699870E-2,1.969520003E-1
1.516668153E1,-3.707000054E-3,-4.474699870E-2,1.969520003E-1
1.518068795E1,3.485599905E-2,-7.321099937E-2,2.252079993E-1
1.519469357E1,1.580500044E-2,-8.316399902E-2,2.166309953E-1
1.520869848E1,1.375600044E-2,-6.759800017E-2,1.810259968E-1
1.522270418E1,1.375600044E-2,-6.759800017E-2,1.810259968E-1
1.523671055E1,4.315000027E-2,-6.649299711E-2,2.414380014E-1
1.525071620E1,1.454399992E-2,-5.962499976E-2,2.226620018E-1
1.526472116E1,1.454399992E-2,-5.962499976E-2,2.226620018E-1
1.527872686E1,-1.528200042E-2,-3.896399960E-2,1.769180000E-1
1.529273324E1,-7.197999861E-3,2.926999936E-3,2.084500045E-1
1.530673892E1,-7.197999861E-3,2.926999936E-3,2.084500045E-1
1.532074377E1,-1.043699961E-2,-1.044099964E-2,2.449419945E-1
1.533474948E1,1.014200039E-2,-1.865700074E-2,2.213719934E-1
1.534875594E1,-1.767100021E-2,-6.919999723E-4,1.956640035E-1
1.536276155E1,-1.767100021E-2,-6.919999723E-4,1.956640035E-1
1.537676649E1,9.395999834E-3,-1.718699932E-2,2.249200046E-1
1.539077221E1,3.350400180E-2,-4.729099944E-2,2.251690030E-1
1.540477858E1,3.350400180E-2,-4.729099944E-2,2.251690030E-1
1.541878426E1,1.800799929E-2,-6.895200163E-2,2.513079941E-1
1.543278920E1,1.163200010E-2,-5.886799842E-2,2.394649982E-1
1.544679481E1,1.163200010E-2,-5.886799842E-2,2.394649982E-1
1.546080133E1,1.747000031E-3,-6.785000116E-2,2.275500000E-1
1.547480702E1,-5.954999942E-3,-4.783000052E-2,1.946730018E-1
1.548881184E1,3.708000062E-3,-5.984700099E-2,2.068659961E-1
1.550281755E1,3.708000062E-3,-5.984700099E-2,2.068659961E-1
1.551682392E1,1.145199966E-2,-5.104200169E-2,2.299930006E-1
1.553082959E1,-5.136999767E-3,-3.826000169E-2,2.300450057E-1
1.554483452E1,-5.136999767E-3,-3.826000169E-2,2.300450057E-1
1.555884021E1,-1.888999948E-3,-2.711700089E-2,2.261369973E-1
1.557284660E1,-5.625000224E-3,-1.841299981E-2,1.752319932E-1
1.558685228E1,-5.625000224E-3,-1.841299981E-2,1.752319932E-1
1.560085720E1,1.744299941E-2,9.816000238E-3,2.163410038E-1
1.561486279E1,-1.207899954E-2,-1.263399981E-2,2.545959949E-1
1.562886928E1,-2.783400007E-2,-3.335399926E-2,1.954289973E-1
1.564287487E1,-2.783400007E-2,-3.335399926E-2,1.954289973E-1
1.565687983E1,1.969699934E-2,-1.116999984E-2,1.058840007E-1
1.567088547E1,-5.810000002E-4,-7.213000208E-3,2.067140043E-1
1.568489187E1,-5.810000002E-4,-7.213000208E-3,2.067140043E-1
1.569889755E1,-7.699999842E-4,-6.388500333E-2,1.847929955E-1
1.571290247E1,3.422499821E-2,-1.178020015E-1,4.284439981E-1
1.572690809E1,3.422499821E-2,-1.178020015E-1,4.284439981E-1
1.574091459E1,-3.051299974E-2,-7.311700284E-2,2.200029939E-1
1.575492026E1,4.852000158E-3,-1.419399958E-2,9.284800291E-2
1.576892519E1,8.216000348E-2,-3.552100062E-2,1.309829950E-1
1.578293080E1,8.216000348E-2,-3.552100062E-2,1.309829950E-1
1.579693727E1,3.254399821E-2,-1.719399914E-2,2.962189913E-1
1.581094284E1,1.035000011E-2,-2.813999914E-2,2.941449881E-1
1.582494781E1,1.035000011E-2,-2.813999914E-2,2.941449881E-1
1.583895347E1,-1.426499989E-2,-4.133000039E-3,2.058209926E-1
1.585295987E1,-1.925999997E-3,-4.728000145E-3,1.974900067E-1
1.586696554E1,-1.925999997E-3,-4.728000145E-3,1.974900067E-1
1.588097052E1,7.784999907E-3,-1.827000082E-2,2.193679959E-1
1.589497614E1,-2.831400000E-2,-4.163699970E-2,2.092529982E-1
1.590898262E1,-2.275500074E-2,-7.617700100E-2,2.278279960E-1
1.592298830E1,-2.275500074E-2,-7.617700100E-2,2.278279960E-1
1.593699312E1,-7.734000217E-3,-8.703099936E-2,1.705369949E-1
1.595099880E1,1.300000004E-4,-6.498699635E-2,1.602919996E-1
1.596500526E1,1.300000004E-4,-6.498699635E-2,1.602919996E-1
1.597901086E1,4.476499930E-2,-5.132099986E-2,2.560229897E-1
1.599301580E1,-2.101999940E-3,-5.482599884E-2,2.534089983E-1
1.600702147E1,-2.101999940E-3,-5.482599884E-2,2.534089983E-1
1.602102791E1,-9.521000087E-3,-3.941300139E-2,2.529020011E-1
1.603503357E1,1.294799987E-2,-2.902700007E-2,2.135750055E-1
1.604903852E1,2.394999936E-2,-1.550399978E-2,1.902370006E-1
1.606304421E1,2.394999936E-2,-1.550399978E-2,1.902370006E-1
1.607705061E1,-2.635000041E-3,1.656799950E-2,2.178889960E-1
1.609105630E1,1.095500030E-2,-6.887000054E-3,2.245289981E-1
1.610506125E1,1.095500030E-2,-6.887000054E-3,2.245289981E-1
1.611906685E1,3.514999896E-2,-3.159900010E-2,2.121219933E-1
1.613307332E1,2.009800076E-2,-5.493000150E-2,2.315129936E-1
1.614707901E1,2.009800076E-2,-5.493000150E-2,2.315129936E-1
1.616108389E1,7.081999909E-3,-4.840299860E-2,2.210209966E-1
1.617508958E1,-9.309000336E-3,-5.405599996E-2,1.845330000E-1
1.618909607E1,-6.455999799E-3,-4.588399827E-2,1.720239967E-1
1.620310166E1,-6.455999799E-3,-4.588399827E-2,1.720239967E-1
1.621710658E1,-2.398000099E-3,-4.938599840E-2,1.954559982E-1
1.623111226E1,1.247899979E-2,-6.421999633E-2,2.310329974E-1
1.624511863E1,1.247899979E-2,-6.421999633E-2,2.310329974E-1
1.625912433E1,2.451100014E-2,-5.023099855E-2,2.136349976E-1
1.627312927E1,-6.029000040E-3,-2.746099979E-2,1.751260012E-1
1.628713496E1,-6.029000040E-3,-2.746099979E-2,1.751260012E-1
1.630114126E1,-3.988000099E-3,-1.448999997E-2,1.798100024E-1
1.631514693E1,2.704799920E-2,-1.775299944E-2,1.964669973E-1
1.632915187E1,3.263299912E-2,-8.654999547E-3,2.100879997E-1
1.634315750E1,3.263299912E-2,-8.654999547E-3,2.100879997E-1
1.635716398E1,-1.163700037E-2,-3.523800150E-2,2.337709963E-1
1.637116968E1,-2.821099944E-2,-2.315399982E-2,1.902240068E-1
1.638517455E1,-2.821099944E-2,-2.315399982E-2,1.902240068E-1
1.639918022E1,5.400000009E-5,-5.192700028E-2,1.055380031E-1
1.641318670E1,-1.868000021E-3,1.511999988E-3,2.509900033E-1
1.642719234E1,-1.868000021E-3,1.511999988E-3,2.509900033E-1
1.644119728E1,7.542999927E-3,-8.115500212E-2,2.165820003E-1
1.645520298E1,4.833500087E-2,-9.694600105E-2,3.958179951E-1
1.646920938E1,-2.624299936E-2,-6.078699976E-2,2.749849856E-1
1.648321508E1,-2.624299936E-2,-6.078699976E-2,2.749849856E-1
1.649722000E1,1.387799997E-2,-2.023700066E-2,1.383080035E-1
1.651122571E1,7.113700360E-2,-4.133999813E-3,1.229429990E-1
1.652523210E1,7.113700360E-2,-4.133999813E-3,1.229429990E-1
1.653923783E1,4.118999839E-2,2.429700084E-2,2.065960020E-1
1.655324276E1,-9.301000275E-3,-1.488700043E-2,2.570540011E-1
1.656724833E1,-9.301000275E-3,-1.488700043E-2,2.570540011E-1
1.658125480E1,-7.466000039E-3,-2.579299919E-2,1.915680021E-1
1.659526046E1,-5.603999831E-3,-1.569399983E-2,1.771100014E-1
1.660926530E1,-1.301000011E-3,-1.419099979E-2,1.807740033E-1
1.662327100E1,-1.301000011E-3,-1.419099979E-2,1.807740033E-1
1.663727745E1,1.133100037E-2,-5.065900087E-2,1.683849990E-1
1.665128305E1,6.632000208E-3,-7.186699659E-2,2.089010030E-1
1.666528798E1,6.632000208E-3,-7.186699659E-2,2.089010030E-1
1.667929363E1,-1.825000043E-3,-5.436899886E-2,1.676490009E-1
1.669330001E1,-2.063200064E-2,-4.795999825E-2,8.649600297E-2
1.670730572E1,-2.063200064E-2,-4.795999825E-2,8.649600297E-2
1.672131062E1,5.639999872E-4,-1.782100089E-2,1.274749935E-1
1.673531629E1,-4.269999918E-3,-1.610900089E-2,9.657800198E-2
1.674932264E1,3.707000054E-3,-3.932499886E-2,1.827809960E-1
1.676332830E1,3.707000054E-3,-3.932499886E-2,1.827809960E-1
1.677733326E1,1.192199998E-2,-3.768900037E-2,2.262939960E-1
1.679133886E1,-4.081999883E-3,-9.215000086E-3,2.985920012E-1
1.680534534E1,-4.081999883E-3,-9.215000086E-3,2.985920012E-1
1.681935105E1,1.350000035E-3,-7.306999993E-3,2.599020004E-1
1.683335598E1,2.257299982E-2,1.840499975E-2,1.891420037E-1
1.684736155E1,2.257299982E-2,1.840499975E-2,1.891420037E-1
1.686136802E1,2.505400032E-2,-1.727100089E-2,1.725240052E-1
1.687537363E1,2.981299907E-2,-3.850800171E-2,1.578589976E-1
1.688937853E1,2.733699977E-2,-4.324899986E-2,2.181980014E-1
1.690338426E1,2.733699977E-2,-4.324899986E-2,2.181980014E-1
1.691739076E1,1.248299982E-2,-5.842300132E-2,2.256380022E-1
1.693139639E1,4.393000156E-3,-5.215800181E-2,2.019830048E-1
1.694540132E1,4.393000156E-3,-5.215800181E-2,2.019830048E-1
1.695940701E1,-1.508999965E-3,-4.903699830E-2,1.813820004E-1
1.697341348E1,-6.626999937E-3,-5.787700042E-2,1.918240041E-1
1.698741908E1,-6.626999937E-3,-5.787700042E-2,1.918240041E-1
1.700142400E1,-2.236000029E-3,-4.676099867E-2,2.152869999E-1
1.701542968E1,-2.308999887E-3,-3.686499968E-2,1.827300042E-1
1.702943605E1,2.319299988E-2,-3.016999923E-2,1.592810005E-1
1.704344174E1,2.319299988E-2,-3.016999923E-2,1.592810005E-1
1.705744671E1,5.282000173E-3,-5.472000223E-3,2.169770002E-1
1.707145238E1,-1.184999943E-3,-3.391899914E-2,2.536669970E-1
1.708545878E1,-1.184999943E-3,-3.391899914E-2,2.536669970E-1
1.709946448E1,-3.705399856E-2,-3.034999967E-2,1.990810037E-1
1.711346939E1,-1.345000044E-2,-5.406999961E-3,1.062249988E-1
1.712747498E1,-1.345000044E-2,-5.406999961E-3,1.062249988E-1
1.714148142E1,-3.420000139E-4,-7.956000045E-3,2.237560004E-1
1.715548709E1,2.019000053E-2,-6.706099957E-2,2.052049935E-1
1.716949196E1,4.755999893E-3,-1.153760031E-1,4.062680006E-1
1.718349766E1,4.755999893E-3,-1.153760031E-1,4.062680006E-1
1.719750412E1,-1.480999961E-2,-6.778100133E-2,2.003249973E-1
1.721150975E1,3.816900030E-2,-1.173899975E-2,1.095829979E-1
1.722551468E1,3.816900030E-2,-1.173899975E-2,1.095829979E-1
1.723952037E1,5.682900175E-2,-5.660000024E-4,1.219770014E-1
1.725352682E1,4.297500104E-2,-5.638999864E-3,1.825329959E-1
1.726753243E1,4.297500104E-2,-5.638999864E-3,1.825329959E-1
1.728153740E1,-2.712699957E-2,-3.615599871E-2,2.361029983E-1
1.729554307E1,-1.277699973E-2,-3.221800178E-2,2.243970037E-1
1.730954946E1,-8.167999797E-3,-1.728799939E-2,2.337139994E-1
1.732355516E1,-8.167999797E-3,-1.728799939E-2,2.337139994E-1
1.733756007E1,-1.257999986E-2,-4.356100038E-2,2.371550053E-1
1.735156579E1,-1.627999917E-2,-5.181799829E-2,1.845320016E-1
1.736557218E1,-1.627999917E-2,-5.181799829E-2,1.845320016E-1
1.737957785E1,-8.166000247E-3,-7.725500315E-2,1.847690046E-1
1.739358278E1,-1.539499965E-2,-8.400499821E-2,2.232040018E-1
1.740758846E1,-1.539499965E-2,-8.400499821E-2,2.232040018E-1
1.742159484E1,1.259999990E-4,-6.451299787E-2,1.788109988E-1
1.743560054E1,3.831100091E-2,-6.887999922E-2,2.322289944E-1
1.744960547E1,2.241400070E-2,-3.963299841E-2,2.124460042E-1
1.746361107E1,2.241400070E-2,-3.963299841E-2,2.124460042E-1
1.747761754E1,2.043999964E-3,-2.134799957E-2,2.346359938E-1
1.749162320E1,2.886500023E-2,-3.016600013E-2,2.399400026E-1
1.750562813E1,2.886500023E-2,-3.016600013E-2,2.399400026E-1
1.751963375E1,1.944999956E-2,-4.482699931E-2,2.541880012E-1
1.753364021E1,3.941100091E-2,-4.171999916E-2,2.814059854E-1
1.754764592E1,3.941100091E-2,-4.171999916E-2,2.814059854E-1
1.756165078E1,1.201399975E-2,-2.159000002E-2,2.474299967E-1
1.757565646E1,-1.166800037E-2,-2.320900001E-2,2.044479996E-1
1.758966295E1,3.920000046E-3,-5.229099840E-2,1.634140015E-1
1.760366856E1,3.920000046E-3,-5.229099840E-2,1.634140015E-1
1.761767346E1,-3.836000105E-3,-5.129199848E-2,1.804880053E-1
1.763167916E1,-1.078800019E-2,-4.754500091E-2,2.046339959E-1
1.764568554E1,-1.078800019E-2,-4.754500091E-2,2.046339959E-1
1.765969124E1,-5.950000137E-3,-6.141800061E-2,2.168219984E-1
1.767369621E1,-5.117000081E-3,-5.567700043E-2,2.499330044E-1
1.768770190E1,-5.117000081E-3,-5.567700043E-2,2.499330044E-1
1.770170824E1,-1.408599969E-2,-5.765699968E-2,2.501040101E-1
1.771571393E1,1.642099954E-2,-6.227900088E-2,2.311580032E-1
1.772971882E1,-5.894000176E-3,-3.650299832E-2,2.431530058E-1
1.774372451E1,-5.894000176E-3,-3.650299832E-2,2.431530058E-1
1.775773091E1,1.909999992E-3,-1.927299984E-2,2.339670062E-1
1.777173658E1,6.120000035E-4,-1.625999995E-2,2.307659984E-1
1.778574152E1,6.120000035E-4,-1.625999995E-2,2.307659984E-1
1.779974721E1,-1.728099957E-2,-2.254699916E-2,2.096080035E-1
1.781375359E1,-5.563999992E-3,-1.850800030E-2,2.374069989E-1
1.782775930E1,-5.563999992E-3,-1.850800030E-2,2.374069989E-1
1.784176423E1,-6.668000016E-3,-7.434199750E-2,1.941269934E-1
1.785576993E1,-8.120999672E-3,-4.592199996E-2,1.896329969E-1
1.786977631E1,2.218499966E-2,3.806999885E-3,1.408379972E-1
1.788378199E1,2.218499966E-2,3.806999885E-3,1.408379972E-1
1.789778690E1,-2.691599913E-2,-2.469800040E-2,2.003509998E-1
1.791179252E1,2.527800016E-2,-9.596700221E-2,2.788709998E-1
1.792579900E1,2.527800016E-2,-9.596700221E-2,2.788709998E-1
1.793980474E1,1.029700041E-2,-1.130539998E-1,4.361250103E-1
1.795380966E1,-3.224100173E-2,-8.720699698E-2,2.454199940E-1
1.796781525E1,-3.224100173E-2,-8.720699698E-2,2.454199940E-1
1.798182170E1,2.686100081E-2,-2.061299980E-2,1.468880028E-1
1.799582740E1,6.261499971E-2,9.531999938E-3,1.494159997E-1
1.800983223E1,3.184000030E-3,2.073900029E-2,1.678870022E-1
1.802383794E1,3.184000030E-3,2.073900029E-2,1.678870022E-1
1.803784441E1,-1.775900088E-2,-1.782999956E-3,1.881670058E-1
1.805185003E1,-8.270000108E-3,-6.978999823E-3,1.996449977E-1
1.806585495E1,-8.270000108E-3,-6.978999823E-3,1.996449977E-1
1.807986066E1,-8.979000151E-3,-1.303199958E-2,2.162230015E-1
1.809386714E1,-5.061999895E-3,-1.630200073E-2,2.278800011E-1
1.810787274E1,-5.061999895E-3,-1.630200073E-2,2.278800011E-1
1.812187768E1,3.349999897E-4,-4.324499890E-2,2.053769976E-1
1.813588341E1,6.469000131E-3,-8.087900281E-2,2.287490070E-1
1.814988984E1,1.306500006E-2,-7.020600140E-2,2.003079951E-1
1.816389544E1,1.306500006E-2,-7.020600140E-2,2.003079951E-1
1.817790033E1,-9.740000241E-4,-5.593200028E-2,1.587730050E-1
1.819190605E1,9.566999972E-3,-6.896000355E-2,2.303210050E-1
1.820591253E1,9.566999972E-3,-6.896000355E-2,2.303210050E-1
1.821991816E1,6.314000115E-3,-1.533200033E-2,1.867929995E-1
1.823392305E1,-1.051599998E-2,-3.145999974E-3,2.193599939E-1
1.824792871E1,-5.468000192E-3,-9.587000124E-3,2.220740020E-1
1.826193508E1,-5.468000192E-3,-9.587000124E-3,2.220740020E-1
1.827594076E1,1.258299965E-2,8.183999918E-3,1.857350022E-1
1.828994568E1,-1.798800007E-2,1.725799963E-2,1.785150021E-1
1.830395135E1,-1.798800007E-2,1.725799963E-2,1.785150021E-1
1.831795772E1,-3.719999921E-3,2.699000062E-3,1.822389960E-1
1.833196341E1,1.350000035E-3,-3.163899854E-2,2.108770013E-1
1.834596833E1,1.350000035E-3,-3.163899854E-2,2.108770013E-1
1.835997403E1,1.390099991E-2,-4.133300111E-2,2.206709981E-1
1.837398045E1,4.079999926E-4,-5.957100168E-2,2.104299963E-1
1.838798616E1,4.079999926E-4,-5.957100168E-2,2.104299963E-1
1.840199109E1,1.175600011E-2,-5.344299972E-2,2.341109961E-1
1.841599668E1,2.648900077E-2,-5.910599977E-2,2.198349983E-1
1.843000313E1,3.148999996E-3,-3.972800076E-2,1.715659946E-1
1.844400886E1,3.148999996E-3,-3.972800076E-2,1.715659946E-1
1.845801378E1,-7.389999926E-3,-3.033299930E-2,1.543300003E-1
1.847201942E1,-4.327000119E-3,-5.284999963E-3,1.281989962E-1
1.848602589E1,-4.327000119E-3,-5.284999963E-3,1.281989962E-1
1.850003156E1,-8.445999585E-3,1.371499989E-2,1.042469963E-1
1.851403652E1,-2.578900009E-2,1.869400032E-2,1.044579968E-1
1.852804209E1,-2.578900009E-2,1.869400032E-2,1.044579968E-1
1.854204856E1,1.226999983E-2,-1.404799987E-2,1.737650037E-1
1.855605425E1,1.978500001E-2,-2.192899957E-2,2.631340027E-1
1.857005917E1,-9.329999797E-3,-4.013599828E-2,1.573279947E-1
1.858406479E1,-9.329999797E-3,-4.013599828E-2,1.573279947E-1
1.859807122E1,2.394399978E-2,-2.927199937E-2,1.124420017E-1
1.861207690E1,1.495500002E-2,2.757599950E-2,2.537139952E-1
1.862608173E1,1.495500002E-2,2.757599950E-2,2.537139952E-1
1.864008743E1,-6.306999829E-3,-8.388499916E-2,2.371820062E-1
1.865409384E1,4.851699993E-2,-1.284539998E-1,3.982880116E-1
1.866809955E1,4.851699993E-2,-1.284539998E-1,3.982880116E-1
1.868210437E1,-7.837999612E-3,-8.981999755E-2,3.071320057E-1
1.869611009E1,2.531200089E-2,9.128999896E-3,9.920299798E-2
1.871011653E1,1.655800082E-2,2.780400030E-2,3.952800110E-2
1.872412216E1,1.655800082E-2,2.780400030E-2,3.952800110E-2
1.873812706E1,5.301000085E-3,2.741900086E-2,1.209900007E-1
1.875213277E1,-1.498600002E-2,-1.459100004E-2,2.055989951E-1
1.876613920E1,-1.498600002E-2,-1.459100004E-2,2.055989951E-1
1.878014486E1,-2.942799963E-2,-3.251999989E-2,1.889940053E-1
1.879414978E1,-8.994000033E-3,-3.116700053E-2,2.013960034E-1
1.880815542E1,-8.994000033E-3,-3.116700053E-2,2.013960034E-1
1.882216188E1,-1.912100054E-2,-5.219399929E-2,2.120140046E-1
1.883616752E1,-2.179000061E-3,-5.260999873E-2,2.195809931E-1
1.885017246E1,-2.466600016E-2,-6.874699891E-2,1.940280050E-1
1.886417818E1,-2.466600016E-2,-6.874699891E-2,1.940280050E-1
1.887818456E1,-1.926600002E-2,-5.976000056E-2,2.154469937E-1
1.889219026E1,-2.946799994E-2,-6.985600293E-2,1.871030033E-1
1.890619516E1,-2.946799994E-2,-6.985600293E-2,1.871030033E-1
1.892020089E1,-1.749999938E-4,-6.205800176E-2,2.476139963E-1
1.893420725E1,3.348699957E-2,-5.343100056E-2,2.410510033E-1
1.894821296E1,3.348699957E-2,-5.343100056E-2,2.410510033E-1
1.896221789E1,-9.320000187E-3,-7.635999937E-3,2.273409963E-1
1.897622362E1,-6.629999843E-4,1.728000003E-3,1.967500001E-1
1.899022998E1,1.562999934E-2,-7.749000099E-3,1.732690036E-1
1.900423569E1,1.562999934E-2,-7.749000099E-3,1.732690036E-1
1.901824060E1,7.476000115E-3,-1.726100035E-2,2.167659998E-1
1.903224634E1,1.302400045E-2,-1.883799955E-2,1.933230013E-1
1.904625275E1,1.302400045E-2,-1.883799955E-2,1.933230013E-1
1.906025846E1,4.840999842E-3,-2.776600048E-2,2.337210029E-1
1.907426337E1,1.287399977E-2,-4.849399999E-2,2.200949937E-1
1.908826903E1,1.287399977E-2,-4.849399999E-2,2.200949937E-1
1.910227541E1,3.383999923E-3,-5.431599915E-2,2.036129981E-1
1.911628112E1,-1.137300022E-2,-6.354200095E-2,1.680690050E-1
1.913028606E1,-1.272599958E-2,-6.612200290E-2,1.735630035E-1
1.914429177E1,-1.272599958E-2,-6.612200290E-2,1.735630035E-1
1.915829814E1,-4.509999999E-4,-5.743899941E-2,2.201009989E-1
1.917230381E1,-3.898999887E-3,-5.529500172E-2,2.177899927E-1
1.918630871E1,-3.898999887E-3,-5.529500172E-2,2.177899927E-1
1.920031432E1,-4.811000079E-3,-5.551899970E-2,2.613089979E-1
1.921432074E1,-1.272500027E-2,-2.094499953E-2,2.358209938E-1
1.922832645E1,-1.272500027E-2,-2.094499953E-2,2.358209938E-1
1.924233134E1,-5.379000213E-3,-1.554500032E-2,2.033549994E-1
1.925633695E1,2.832300030E-2,-2.328800038E-2,2.107329965E-1
1.927034340E1,3.339700028E-2,-3.807599843E-2,1.870909929E-1
1.928434908E1,3.339700028E-2,-3.807599843E-2,1.870909929E-1
1.929835401E1,3.626200184E-2,-4.765199870E-2,2.205220014E-1
1.931235967E1,6.281999871E-3,-2.757499926E-2,2.310460061E-1
1.932636615E1,6.281999871E-3,-2.757499926E-2,2.310460061E-1
1.934037180E1,1.021299977E-2,-5.350900069E-2,2.626259923E-1
1.935437672E1,-2.037400007E-2,-5.467800051E-2,1.697690040E-1
1.936838234E1,-2.037400007E-2,-5.467800051E-2,1.697690040E-1
1.938238883E1,-7.466999814E-3,-2.521499991E-2,1.066370010E-1
1.939639453E1,-6.436999887E-3,-3.632799909E-2,2.338480055E-1
